Year,Round,Pick,Player,Team,Week,Wins,Games_Played,Week_Type
2023,2,15,Mike,Titans,12,4,11,RegSsn
2023,2,15,Mike,Titans,13,4,12,RegSsn
2023,2,15,Mike,Titans,14,5,13,RegSsn
2023,2,15,Mike,Titans,15,5,14,RegSsn
2023,2,15,Mike,Titans,16,5,15,RegSsn
2023,2,15,Mike,Titans,17,5,16,RegSsn
2023,2,15,Mike,Titans,18,6,17,RegSsn
2023,2,16,Victoria,Lions,1,1,1,RegSsn
2023,2,16,Victoria,Lions,2,1,2,RegSsn
2023,2,16,Victoria,Lions,3,2,3,RegSsn
2023,2,16,Victoria,Lions,4,3,4,RegSsn
2023,2,16,Victoria,Lions,5,4,5,RegSsn
2023,2,16,Victoria,Lions,6,5,6,RegSsn
2023,2,16,Victoria,Lions,7,5,7,RegSsn
2023,2,16,Victoria,Lions,8,6,8,RegSsn
2023,2,16,Victoria,Lions,10,7,9,RegSsn
2023,2,16,Victoria,Lions,11,8,10,RegSsn
2023,2,16,Victoria,Lions,12,8,11,RegSsn
2023,2,16,Victoria,Lions,13,9,12,RegSsn
2023,2,16,Victoria,Lions,14,9,13,RegSsn
2023,2,16,Victoria,Lions,15,10,14,RegSsn
2023,2,16,Victoria,Lions,16,11,15,RegSsn
2023,2,16,Victoria,Lions,17,11,16,RegSsn
2023,2,16,Victoria,Lions,18,12,17,RegSsn
2023,2,16,Victoria,Lions,Wild Card,13,18,Playoffs
2023,2,16,Victoria,Lions,Division,14,19,Playoffs
2023,2,16,Victoria,Lions,Conf. Champ.,14,20,Playoffs
2023,3,17,Victoria,Browns,1,1,1,RegSsn
2023,3,17,Victoria,Browns,2,1,2,RegSsn
2023,3,17,Victoria,Browns,3,2,3,RegSsn
2023,3,17,Victoria,Browns,4,2,4,RegSsn
2023,3,17,Victoria,Browns,6,3,5,RegSsn
2023,3,17,Victoria,Browns,7,4,6,RegSsn
2023,3,17,Victoria,Browns,8,4,7,RegSsn
2023,3,17,Victoria,Browns,9,5,8,RegSsn
2023,3,17,Victoria,Browns,10,6,9,RegSsn
2023,3,17,Victoria,Browns,11,7,10,RegSsn
2023,3,17,Victoria,Browns,12,7,11,RegSsn
2023,3,17,Victoria,Browns,13,7,12,RegSsn
2023,3,17,Victoria,Browns,14,8,13,RegSsn
2023,3,17,Victoria,Browns,15,9,14,RegSsn
2023,3,17,Victoria,Browns,16,10,15,RegSsn
2023,3,17,Victoria,Browns,17,11,16,RegSsn
2023,3,17,Victoria,Browns,18,11,17,RegSsn
2023,3,17,Victoria,Browns,Wild Card,11,18,Playoffs
2023,3,18,Mike,Steelers,1,0,1,RegSsn
2023,3,18,Mike,Steelers,2,1,2,RegSsn
2023,3,18,Mike,Steelers,3,2,3,RegSsn
2023,3,18,Mike,Steelers,4,2,4,RegSsn
2023,3,18,Mike,Steelers,5,3,5,RegSsn
2023,3,18,Mike,Steelers,7,4,6,RegSsn
2023,3,18,Mike,Steelers,8,4,7,RegSsn
2023,3,18,Mike,Steelers,9,5,8,RegSsn
2023,3,18,Mike,Steelers,10,6,9,RegSsn
2023,3,18,Mike,Steelers,11,6,10,RegSsn
2023,3,18,Mike,Steelers,12,7,11,RegSsn
2023,3,18,Mike,Steelers,13,7,12,RegSsn
2023,3,18,Mike,Steelers,14,7,13,RegSsn
2023,3,18,Mike,Steelers,15,7,14,RegSsn
2023,3,18,Mike,Steelers,16,8,15,RegSsn
2023,3,18,Mike,Steelers,17,9,16,RegSsn
2023,3,18,Mike,Steelers,18,10,17,RegSsn
2023,3,18,Mike,Steelers,Wild Card,10,18,Playoffs
2023,3,19,JP,Packers,1,1,1,RegSsn
2023,3,19,JP,Packers,2,1,2,RegSsn
2023,3,19,JP,Packers,3,2,3,RegSsn
2023,3,19,JP,Packers,4,2,4,RegSsn
2023,3,19,JP,Packers,5,2,5,RegSsn
2023,3,19,JP,Packers,7,2,6,RegSsn
2023,3,19,JP,Packers,8,2,7,RegSsn
2023,3,19,JP,Packers,9,3,8,RegSsn
2023,3,19,JP,Packers,10,3,9,RegSsn
2023,3,19,JP,Packers,11,4,10,RegSsn
2023,3,19,JP,Packers,12,5,11,RegSsn
2023,3,19,JP,Packers,13,6,12,RegSsn
2023,3,19,JP,Packers,14,6,13,RegSsn
2023,3,19,JP,Packers,15,6,14,RegSsn
2023,3,19,JP,Packers,16,7,15,RegSsn
2023,3,19,JP,Packers,17,8,16,RegSsn
2023,3,19,JP,Packers,18,9,17,RegSsn
2023,3,19,JP,Packers,Wild Card,10,18,Playoffs
2023,3,19,JP,Packers,Division,10,19,Playoffs
2023,3,20,Jordan,Broncos,1,0,1,RegSsn
2023,3,20,Jordan,Broncos,2,0,2,RegSsn
2023,3,20,Jordan,Broncos,3,0,3,RegSsn
2023,3,20,Jordan,Broncos,4,1,4,RegSsn
2023,3,20,Jordan,Broncos,5,1,5,RegSsn
2023,3,20,Jordan,Broncos,6,1,6,RegSsn
2023,3,20,Jordan,Broncos,7,2,7,RegSsn
2023,3,20,Jordan,Broncos,8,3,8,RegSsn
2023,3,20,Jordan,Broncos,10,4,9,RegSsn
2023,3,20,Jordan,Broncos,11,5,10,RegSsn
2023,3,20,Jordan,Broncos,12,6,11,RegSsn
2023,3,20,Jordan,Broncos,13,6,12,RegSsn
2023,3,20,Jordan,Broncos,14,7,13,RegSsn
2023,3,20,Jordan,Broncos,15,7,14,RegSsn
2023,3,20,Jordan,Broncos,16,7,15,RegSsn
2023,3,20,Jordan,Broncos,17,8,16,RegSsn
2023,3,20,Jordan,Broncos,18,8,17,RegSsn
2023,3,21,Alex,Seahawks,1,0,1,RegSsn
2023,3,21,Alex,Seahawks,2,1,2,RegSsn
2023,3,21,Alex,Seahawks,3,2,3,RegSsn
2023,3,21,Alex,Seahawks,4,3,4,RegSsn
2023,3,21,Alex,Seahawks,6,3,5,RegSsn
2023,3,21,Alex,Seahawks,7,4,6,RegSsn
2023,3,21,Alex,Seahawks,8,5,7,RegSsn
2023,3,21,Alex,Seahawks,9,5,8,RegSsn
2023,3,21,Alex,Seahawks,10,6,9,RegSsn
2023,3,21,Alex,Seahawks,11,6,10,RegSsn
2023,3,21,Alex,Seahawks,12,6,11,RegSsn
2023,3,21,Alex,Seahawks,13,6,12,RegSsn
2023,3,21,Alex,Seahawks,14,6,13,RegSsn
2023,3,21,Alex,Seahawks,15,7,14,RegSsn
2023,3,21,Alex,Seahawks,16,8,15,RegSsn
2023,3,21,Alex,Seahawks,17,8,16,RegSsn
2023,3,21,Alex,Seahawks,18,9,17,RegSsn
2023,3,22,Jackson,Vikings,1,0,1,RegSsn
2023,3,22,Jackson,Vikings,2,0,2,RegSsn
2023,3,22,Jackson,Vikings,3,0,3,RegSsn
2023,3,22,Jackson,Vikings,4,1,4,RegSsn
2023,3,22,Jackson,Vikings,5,1,5,RegSsn
2023,3,22,Jackson,Vikings,6,2,6,RegSsn
2023,3,22,Jackson,Vikings,7,3,7,RegSsn
2023,3,22,Jackson,Vikings,8,4,8,RegSsn
2023,3,22,Jackson,Vikings,9,5,9,RegSsn
2023,3,22,Jackson,Vikings,10,6,10,RegSsn
2023,3,22,Jackson,Vikings,11,6,11,RegSsn
2023,3,22,Jackson,Vikings,12,6,12,RegSsn
2023,3,22,Jackson,Vikings,14,7,13,RegSsn
2023,3,22,Jackson,Vikings,15,7,14,RegSsn
2023,3,22,Jackson,Vikings,16,7,15,RegSsn
2023,3,22,Jackson,Vikings,17,7,16,RegSsn
2023,3,22,Jackson,Vikings,18,7,17,RegSsn
2023,3,23,Brandon,Giants,1,0,1,RegSsn
2023,3,23,Brandon,Giants,2,1,2,RegSsn
2023,3,23,Brandon,Giants,3,1,3,RegSsn
2023,3,23,Brandon,Giants,4,1,4,RegSsn
2023,3,23,Brandon,Giants,5,1,5,RegSsn
2023,3,23,Brandon,Giants,6,1,6,RegSsn
2023,3,23,Brandon,Giants,7,2,7,RegSsn
2023,3,23,Brandon,Giants,8,2,8,RegSsn
2023,3,23,Brandon,Giants,9,2,9,RegSsn
2023,3,23,Brandon,Giants,10,2,10,RegSsn
2023,3,23,Brandon,Giants,11,3,11,RegSsn
2023,3,23,Brandon,Giants,12,4,12,RegSsn
2023,3,23,Brandon,Giants,14,5,13,RegSsn
2023,3,23,Brandon,Giants,15,5,14,RegSsn
2023,3,23,Brandon,Giants,16,5,15,RegSsn
2023,3,23,Brandon,Giants,17,5,16,RegSsn
2023,3,23,Brandon,Giants,18,6,17,RegSsn
2023,3,24,Dan,Bears,1,0,1,RegSsn
2023,3,24,Dan,Bears,2,0,2,RegSsn
2023,3,24,Dan,Bears,3,0,3,RegSsn
2023,3,24,Dan,Bears,4,0,4,RegSsn
2023,3,24,Dan,Bears,5,1,5,RegSsn
2023,3,24,Dan,Bears,6,1,6,RegSsn
2023,3,24,Dan,Bears,7,2,7,RegSsn
2023,3,24,Dan,Bears,8,2,8,RegSsn
2023,3,24,Dan,Bears,9,2,9,RegSsn
2023,3,24,Dan,Bears,10,3,10,RegSsn
2023,3,24,Dan,Bears,11,3,11,RegSsn
2023,3,24,Dan,Bears,12,4,12,RegSsn
2023,3,24,Dan,Bears,14,5,13,RegSsn
2023,3,24,Dan,Bears,15,5,14,RegSsn
2023,3,24,Dan,Bears,16,6,15,RegSsn
2023,3,24,Dan,Bears,17,7,16,RegSsn
2023,3,24,Dan,Bears,18,7,17,RegSsn
2023,4,26,Brandon,Raiders,1,1,1,RegSsn
2023,4,26,Brandon,Raiders,2,1,2,RegSsn
2023,4,26,Brandon,Raiders,3,1,3,RegSsn
2023,4,26,Brandon,Raiders,4,1,4,RegSsn
2023,4,26,Brandon,Raiders,5,2,5,RegSsn
2023,4,26,Brandon,Raiders,6,3,6,RegSsn
2023,4,26,Brandon,Raiders,7,3,7,RegSsn
2023,4,26,Brandon,Raiders,8,3,8,RegSsn
2023,4,26,Brandon,Raiders,9,4,9,RegSsn
2023,4,26,Brandon,Raiders,10,5,10,RegSsn
2023,4,26,Brandon,Raiders,11,5,11,RegSsn
2023,4,26,Brandon,Raiders,12,5,12,RegSsn
2023,4,26,Brandon,Raiders,14,5,13,RegSsn
2023,4,26,Brandon,Raiders,15,6,14,RegSsn
2023,4,26,Brandon,Raiders,16,7,15,RegSsn
2023,4,26,Brandon,Raiders,17,7,16,RegSsn
2023,4,26,Brandon,Raiders,18,8,17,RegSsn
2023,4,27,Jackson,Panthers,1,0,1,RegSsn
2023,4,27,Jackson,Panthers,2,0,2,RegSsn
2023,4,27,Jackson,Panthers,3,0,3,RegSsn
2023,4,27,Jackson,Panthers,4,0,4,RegSsn
2023,4,27,Jackson,Panthers,5,0,5,RegSsn
2023,4,27,Jackson,Panthers,6,0,6,RegSsn
2023,4,27,Jackson,Panthers,8,1,7,RegSsn
2023,4,27,Jackson,Panthers,9,1,8,RegSsn
2023,4,27,Jackson,Panthers,10,1,9,RegSsn
2023,4,27,Jackson,Panthers,11,1,10,RegSsn
2023,4,27,Jackson,Panthers,12,1,11,RegSsn
2023,4,27,Jackson,Panthers,13,1,12,RegSsn
2023,4,27,Jackson,Panthers,14,1,13,RegSsn
2023,4,27,Jackson,Panthers,15,2,14,RegSsn
2023,4,27,Jackson,Panthers,16,2,15,RegSsn
2023,4,27,Jackson,Panthers,17,2,16,RegSsn
2023,4,27,Jackson,Panthers,18,2,17,RegSsn
2023,4,28,Alex,Rams,1,1,1,RegSsn
2023,4,28,Alex,Rams,2,1,2,RegSsn
2023,4,28,Alex,Rams,3,1,3,RegSsn
2023,4,28,Alex,Rams,4,2,4,RegSsn
2023,4,28,Alex,Rams,5,2,5,RegSsn
2023,4,28,Alex,Rams,6,3,6,RegSsn
2023,4,28,Alex,Rams,7,3,7,RegSsn
2023,4,28,Alex,Rams,8,3,8,RegSsn
2023,4,28,Alex,Rams,9,3,9,RegSsn
2023,4,28,Alex,Rams,11,4,10,RegSsn
2023,4,28,Alex,Rams,12,5,11,RegSsn
2023,4,28,Alex,Rams,13,6,12,RegSsn
2023,4,28,Alex,Rams,14,6,13,RegSsn
2023,4,28,Alex,Rams,15,7,14,RegSsn
2023,4,28,Alex,Rams,16,8,15,RegSsn
2023,4,28,Alex,Rams,17,9,16,RegSsn
2023,4,28,Alex,Rams,18,10,17,RegSsn
2023,4,28,Alex,Rams,Wild Card,10,18,Playoffs
2023,4,29,Jordan,Texans,1,0,1,RegSsn
2023,4,29,Jordan,Texans,2,0,2,RegSsn
2023,4,29,Jordan,Texans,3,1,3,RegSsn
2023,4,29,Jordan,Texans,4,2,4,RegSsn
2023,4,29,Jordan,Texans,5,2,5,RegSsn
2023,4,29,Jordan,Texans,6,3,6,RegSsn
2023,4,29,Jordan,Texans,8,3,7,RegSsn
2023,4,29,Jordan,Texans,9,4,8,RegSsn
2023,4,29,Jordan,Texans,10,5,9,RegSsn
2023,4,29,Jordan,Texans,11,6,10,RegSsn
2023,4,29,Jordan,Texans,12,6,11,RegSsn
2023,4,29,Jordan,Texans,13,7,12,RegSsn
2023,4,29,Jordan,Texans,14,7,13,RegSsn
2023,4,29,Jordan,Texans,15,8,14,RegSsn
2023,4,29,Jordan,Texans,16,8,15,RegSsn
2023,4,29,Jordan,Texans,17,9,16,RegSsn
2023,4,29,Jordan,Texans,18,10,17,RegSsn
2023,4,29,Jordan,Texans,Wild Card,11,18,Playoffs
2023,4,29,Jordan,Texans,Division,11,19,Playoffs
2023,4,30,JP,Buccaneers,1,1,1,RegSsn
2023,4,30,JP,Buccaneers,2,2,2,RegSsn
2023,4,30,JP,Buccaneers,3,2,3,RegSsn
2023,4,30,JP,Buccaneers,4,3,4,RegSsn
2023,4,30,JP,Buccaneers,6,3,5,RegSsn
2023,4,30,JP,Buccaneers,7,3,6,RegSsn
2023,4,30,JP,Buccaneers,8,3,7,RegSsn
2023,4,30,JP,Buccaneers,9,3,8,RegSsn
2023,4,30,JP,Buccaneers,10,4,9,RegSsn
2023,4,30,JP,Buccaneers,11,4,10,RegSsn
2023,4,30,JP,Buccaneers,12,4,11,RegSsn
2023,4,30,JP,Buccaneers,13,5,12,RegSsn
2023,4,30,JP,Buccaneers,14,6,13,RegSsn
2023,4,30,JP,Buccaneers,15,7,14,RegSsn
2023,4,30,JP,Buccaneers,16,8,15,RegSsn
2023,4,30,JP,Buccaneers,17,8,16,RegSsn
2023,4,30,JP,Buccaneers,18,9,17,RegSsn
2023,4,30,JP,Buccaneers,Wild Card,10,18,Playoffs
2023,4,30,JP,Buccaneers,Division,10,19,Playoffs
2023,4,31,Mike,Colts,1,0,1,RegSsn
2023,4,31,Mike,Colts,2,1,2,RegSsn
2023,4,31,Mike,Colts,3,2,3,RegSsn
2023,4,31,Mike,Colts,4,2,4,RegSsn
2023,4,31,Mike,Colts,5,3,5,RegSsn
2023,4,31,Mike,Colts,6,3,6,RegSsn
2023,4,31,Mike,Colts,7,3,7,RegSsn
2023,4,31,Mike,Colts,8,3,8,RegSsn
2023,4,31,Mike,Colts,9,4,9,RegSsn
2023,4,31,Mike,Colts,10,5,10,RegSsn
2023,4,31,Mike,Colts,12,6,11,RegSsn
2023,4,31,Mike,Colts,13,7,12,RegSsn
2023,4,31,Mike,Colts,14,7,13,RegSsn
2023,4,31,Mike,Colts,15,8,14,RegSsn
2023,4,31,Mike,Colts,16,8,15,RegSsn
2023,4,31,Mike,Colts,17,9,16,RegSsn
2023,4,31,Mike,Colts,18,9,17,RegSsn
2023,4,32,Victoria,Cardinals,1,0,1,RegSsn
2023,4,32,Victoria,Cardinals,2,0,2,RegSsn
2023,4,32,Victoria,Cardinals,3,1,3,RegSsn
2023,4,32,Victoria,Cardinals,4,1,4,RegSsn
2023,4,32,Victoria,Cardinals,5,1,5,RegSsn
2023,4,32,Victoria,Cardinals,6,1,6,RegSsn
2023,4,32,Victoria,Cardinals,7,1,7,RegSsn
2023,4,32,Victoria,Cardinals,8,1,8,RegSsn
2023,4,32,Victoria,Cardinals,9,1,9,RegSsn
2023,4,32,Victoria,Cardinals,10,2,10,RegSsn
2023,4,32,Victoria,Cardinals,11,2,11,RegSsn
2023,4,32,Victoria,Cardinals,12,2,12,RegSsn
2023,4,32,Victoria,Cardinals,13,3,13,RegSsn
2023,4,32,Victoria,Cardinals,15,3,14,RegSsn
2023,4,32,Victoria,Cardinals,16,3,15,RegSsn
2023,4,32,Victoria,Cardinals,17,4,16,RegSsn
2023,4,32,Victoria,Cardinals,18,4,17,RegSsn
2024,1,1,Dan,Chiefs,1,1,1,RegSsn
2024,1,1,Dan,Chiefs,2,2,2,RegSsn
2024,1,1,Dan,Chiefs,3,3,3,RegSsn
2024,1,1,Dan,Chiefs,4,4,4,RegSsn
2024,1,1,Dan,Chiefs,5,5,5,RegSsn
2024,1,1,Dan,Chiefs,7,6,6,RegSsn
2024,1,1,Dan,Chiefs,8,7,7,RegSsn
2024,1,1,Dan,Chiefs,9,8,8,RegSsn
2024,1,1,Dan,Chiefs,10,9,9,RegSsn
2024,1,1,Dan,Chiefs,11,9,10,RegSsn
2024,1,1,Dan,Chiefs,12,10,11,RegSsn
2024,1,1,Dan,Chiefs,13,11,12,RegSsn
2024,1,1,Dan,Chiefs,14,12,13,RegSsn
2024,1,1,Dan,Chiefs,15,13,14,RegSsn
2024,1,1,Dan,Chiefs,16,14,15,RegSsn
2024,1,1,Dan,Chiefs,17,15,16,RegSsn
2024,1,1,Dan,Chiefs,18,15,17,RegSsn
2024,1,2,Mike,Ravens,1,0,1,RegSsn
2024,1,2,Mike,Ravens,2,0,2,RegSsn
2024,1,2,Mike,Ravens,3,1,3,RegSsn
2024,1,2,Mike,Ravens,4,2,4,RegSsn
2024,1,2,Mike,Ravens,5,3,5,RegSsn
2024,1,2,Mike,Ravens,6,4,6,RegSsn
2024,1,2,Mike,Ravens,7,5,7,RegSsn
2024,1,2,Mike,Ravens,8,5,8,RegSsn
2024,1,2,Mike,Ravens,9,6,9,RegSsn
2024,1,2,Mike,Ravens,10,7,10,RegSsn
2024,1,2,Mike,Ravens,11,7,11,RegSsn
2024,1,2,Mike,Ravens,12,8,12,RegSsn
2024,1,2,Mike,Ravens,13,8,13,RegSsn
2024,1,2,Mike,Ravens,15,9,14,RegSsn
2024,1,2,Mike,Ravens,16,10,15,RegSsn
2024,1,2,Mike,Ravens,17,11,16,RegSsn
2024,1,2,Mike,Ravens,18,12,17,RegSsn
2024,1,2,Mike,Ravens,Wild Card,13,18,Playoffs
2024,1,3,Cameron,Eagles,1,1,1,RegSsn
2024,1,3,Cameron,Eagles,2,1,2,RegSsn
2024,1,3,Cameron,Eagles,3,2,3,RegSsn
2024,1,3,Cameron,Eagles,4,2,4,RegSsn
2024,1,3,Cameron,Eagles,6,3,5,RegSsn
2024,1,3,Cameron,Eagles,7,4,6,RegSsn
2024,1,3,Cameron,Eagles,8,5,7,RegSsn
2024,1,3,Cameron,Eagles,9,6,8,RegSsn
2024,1,3,Cameron,Eagles,10,7,9,RegSsn
2024,1,3,Cameron,Eagles,11,8,10,RegSsn
2024,1,3,Cameron,Eagles,12,9,11,RegSsn
2024,1,3,Cameron,Eagles,13,10,12,RegSsn
2024,1,3,Cameron,Eagles,14,11,13,RegSsn
2024,1,3,Cameron,Eagles,15,12,14,RegSsn
2024,1,3,Cameron,Eagles,16,12,15,RegSsn
2024,1,3,Cameron,Eagles,17,13,16,RegSsn
2024,1,3,Cameron,Eagles,18,14,17,RegSsn
2024,1,3,Cameron,Eagles,Wild Card,15,18,Playoffs
2024,1,4,JP,Lions,1,1,1,RegSsn
2024,1,4,JP,Lions,2,1,2,RegSsn
2024,1,4,JP,Lions,3,2,3,RegSsn
2024,1,4,JP,Lions,4,3,4,RegSsn
2024,1,4,JP,Lions,6,4,5,RegSsn
2024,1,4,JP,Lions,7,5,6,RegSsn
2024,1,4,JP,Lions,8,6,7,RegSsn
2024,1,4,JP,Lions,9,7,8,RegSsn
2024,1,4,JP,Lions,10,8,9,RegSsn
2024,1,4,JP,Lions,11,9,10,RegSsn
2024,1,4,JP,Lions,12,10,11,RegSsn
2024,1,4,JP,Lions,13,11,12,RegSsn
2024,1,4,JP,Lions,14,12,13,RegSsn
2024,1,4,JP,Lions,15,12,14,RegSsn
2024,1,4,JP,Lions,16,13,15,RegSsn
2024,1,4,JP,Lions,17,14,16,RegSsn
2024,1,4,JP,Lions,18,15,17,RegSsn
2024,1,5,Jordan,49ers,1,1,1,RegSsn
2024,1,5,Jordan,49ers,2,1,2,RegSsn
2024,1,5,Jordan,49ers,3,1,3,RegSsn
2024,1,5,Jordan,49ers,4,2,4,RegSsn
2024,1,5,Jordan,49ers,5,2,5,RegSsn
2024,1,5,Jordan,49ers,6,3,6,RegSsn
2024,1,5,Jordan,49ers,7,3,7,RegSsn
2024,1,5,Jordan,49ers,8,4,8,RegSsn
2024,1,5,Jordan,49ers,10,5,9,RegSsn
2024,1,5,Jordan,49ers,11,5,10,RegSsn
2024,1,5,Jordan,49ers,12,5,11,RegSsn
2024,1,5,Jordan,49ers,13,5,12,RegSsn
2024,1,5,Jordan,49ers,14,6,13,RegSsn
2024,1,5,Jordan,49ers,15,6,14,RegSsn
2024,1,5,Jordan,49ers,16,6,15,RegSsn
2024,1,5,Jordan,49ers,17,6,16,RegSsn
2024,1,5,Jordan,49ers,18,6,17,RegSsn
2024,1,6,Alex,Cowboys,1,1,1,RegSsn
2024,1,6,Alex,Cowboys,2,1,2,RegSsn
2024,1,6,Alex,Cowboys,3,1,3,RegSsn
2024,1,6,Alex,Cowboys,4,2,4,RegSsn
2024,1,6,Alex,Cowboys,5,3,5,RegSsn
2024,1,6,Alex,Cowboys,6,3,6,RegSsn
2024,1,6,Alex,Cowboys,8,3,7,RegSsn
2024,1,6,Alex,Cowboys,9,3,8,RegSsn
2024,1,6,Alex,Cowboys,10,3,9,RegSsn
2024,1,6,Alex,Cowboys,11,3,10,RegSsn
2024,1,6,Alex,Cowboys,12,4,11,RegSsn
2024,1,6,Alex,Cowboys,13,5,12,RegSsn
2024,1,6,Alex,Cowboys,14,5,13,RegSsn
2024,1,6,Alex,Cowboys,15,6,14,RegSsn
2024,1,6,Alex,Cowboys,16,7,15,RegSsn
2024,1,6,Alex,Cowboys,17,7,16,RegSsn
2024,1,6,Alex,Cowboys,18,7,17,RegSsn
2024,1,7,Brandon,Bills,1,1,1,RegSsn
2024,1,7,Brandon,Bills,2,2,2,RegSsn
2024,1,7,Brandon,Bills,3,3,3,RegSsn
2024,1,7,Brandon,Bills,4,3,4,RegSsn
2024,1,7,Brandon,Bills,5,3,5,RegSsn
2024,1,7,Brandon,Bills,6,4,6,RegSsn
2024,1,7,Brandon,Bills,7,5,7,RegSsn
2024,1,7,Brandon,Bills,8,6,8,RegSsn
2024,1,7,Brandon,Bills,9,7,9,RegSsn
2024,1,7,Brandon,Bills,10,8,10,RegSsn
2024,1,7,Brandon,Bills,11,9,11,RegSsn
2024,1,7,Brandon,Bills,13,10,12,RegSsn
2024,1,7,Brandon,Bills,14,10,13,RegSsn
2024,1,7,Brandon,Bills,15,11,14,RegSsn
2024,1,7,Brandon,Bills,16,12,15,RegSsn
2024,1,7,Brandon,Bills,17,13,16,RegSsn
2024,1,7,Brandon,Bills,18,13,17,RegSsn
2024,1,7,Brandon,Bills,Wild Card,14,18,Playoffs
2024,1,8,Victoria,Bengals,1,0,1,RegSsn
2024,1,8,Victoria,Bengals,2,0,2,RegSsn
2024,1,8,Victoria,Bengals,3,0,3,RegSsn
2024,1,8,Victoria,Bengals,4,1,4,RegSsn
2024,1,8,Victoria,Bengals,5,1,5,RegSsn
2024,1,8,Victoria,Bengals,6,2,6,RegSsn
2024,1,8,Victoria,Bengals,7,3,7,RegSsn
2024,1,8,Victoria,Bengals,8,3,8,RegSsn
2024,1,8,Victoria,Bengals,9,4,9,RegSsn
2024,1,8,Victoria,Bengals,10,4,10,RegSsn
2024,1,8,Victoria,Bengals,11,4,11,RegSsn
2024,1,8,Victoria,Bengals,13,4,12,RegSsn
2024,1,8,Victoria,Bengals,14,5,13,RegSsn
2024,1,8,Victoria,Bengals,15,6,14,RegSsn
2024,1,8,Victoria,Bengals,16,7,15,RegSsn
2024,1,8,Victoria,Bengals,17,8,16,RegSsn
2024,1,8,Victoria,Bengals,18,9,17,RegSsn
2024,2,9,Victoria,Packers,1,0,1,RegSsn
2024,2,9,Victoria,Packers,2,1,2,RegSsn
2024,2,9,Victoria,Packers,3,2,3,RegSsn
2024,2,9,Victoria,Packers,4,2,4,RegSsn
2024,2,9,Victoria,Packers,5,3,5,RegSsn
2024,2,9,Victoria,Packers,6,4,6,RegSsn
2024,2,9,Victoria,Packers,7,5,7,RegSsn
2024,2,9,Victoria,Packers,8,6,8,RegSsn
2024,2,9,Victoria,Packers,9,6,9,RegSsn
2024,2,9,Victoria,Packers,11,7,10,RegSsn
2024,2,9,Victoria,Packers,12,8,11,RegSsn
2024,2,9,Victoria,Packers,13,9,12,RegSsn
2024,2,9,Victoria,Packers,14,9,13,RegSsn
2024,2,9,Victoria,Packers,15,10,14,RegSsn
2024,2,9,Victoria,Packers,16,11,15,RegSsn
2024,2,9,Victoria,Packers,17,11,16,RegSsn
2024,2,9,Victoria,Packers,18,11,17,RegSsn
2024,2,9,Victoria,Packers,Wild Card,11,18,Playoffs
2024,2,10,Brandon,Texans,1,1,1,RegSsn
2024,2,10,Brandon,Texans,2,2,2,RegSsn
2024,2,10,Brandon,Texans,3,2,3,RegSsn
2024,2,10,Brandon,Texans,4,3,4,RegSsn
2024,2,10,Brandon,Texans,5,4,5,RegSsn
2024,2,10,Brandon,Texans,6,5,6,RegSsn
2024,2,10,Brandon,Texans,7,5,7,RegSsn
2024,2,10,Brandon,Texans,8,6,8,RegSsn
2024,2,10,Brandon,Texans,9,6,9,RegSsn
2024,2,10,Brandon,Texans,10,6,10,RegSsn
2024,2,10,Brandon,Texans,11,7,11,RegSsn
2024,2,10,Brandon,Texans,12,7,12,RegSsn
2024,2,10,Brandon,Texans,13,8,13,RegSsn
2024,2,10,Brandon,Texans,15,9,14,RegSsn
2024,2,10,Brandon,Texans,16,9,15,RegSsn
2024,2,10,Brandon,Texans,17,9,16,RegSsn
2024,2,10,Brandon,Texans,18,10,17,RegSsn
2024,2,10,Brandon,Texans,Wild Card,11,18,Playoffs
2024,2,11,Alex,Jets,1,0,1,RegSsn
2024,2,11,Alex,Jets,2,1,2,RegSsn
2024,2,11,Alex,Jets,3,2,3,RegSsn
2024,2,11,Alex,Jets,4,2,4,RegSsn
2024,2,11,Alex,Jets,5,2,5,RegSsn
2024,2,11,Alex,Jets,6,2,6,RegSsn
2024,2,11,Alex,Jets,7,2,7,RegSsn
2024,2,11,Alex,Jets,8,2,8,RegSsn
2024,2,11,Alex,Jets,9,3,9,RegSsn
2024,2,11,Alex,Jets,10,3,10,RegSsn
2024,2,11,Alex,Jets,11,3,11,RegSsn
2024,2,11,Alex,Jets,13,3,12,RegSsn
2024,2,11,Alex,Jets,14,3,13,RegSsn
2024,2,11,Alex,Jets,15,4,14,RegSsn
2024,2,11,Alex,Jets,16,4,15,RegSsn
2024,2,11,Alex,Jets,17,4,16,RegSsn
2024,2,11,Alex,Jets,18,5,17,RegSsn
2024,2,12,Jordan,Dolphins,1,1,1,RegSsn
2024,2,12,Jordan,Dolphins,2,1,2,RegSsn
2024,2,12,Jordan,Dolphins,3,1,3,RegSsn
2024,2,12,Jordan,Dolphins,4,1,4,RegSsn
2024,2,12,Jordan,Dolphins,5,2,5,RegSsn
2024,2,12,Jordan,Dolphins,7,2,6,RegSsn
2024,2,12,Jordan,Dolphins,8,2,7,RegSsn
2024,2,12,Jordan,Dolphins,9,2,8,RegSsn
2024,2,12,Jordan,Dolphins,10,3,9,RegSsn
2024,2,12,Jordan,Dolphins,11,4,10,RegSsn
